Text,class_label,examples
Trying to sound more cultured than others isn't effective either.,No,"So when you tried to act holier than thou, it really doesn't work."
Who knows what he was thinking?,No,Why didn't you do it?
Maybe I'll check all the cookbooks in my kitchen.,No,So I'll look at every place where we're investing money.
I wouldn't want my six-year-old nephew to listen to heavy metal music at full volume.,No,I don't want my ten year old grandchild to go into an X-rated movie.
"I might have done it differently, but it's hard to say.",No,And I think he made a mistake.
"You know, managing a fishing boat isn't the same as running a school, and sometimes the two don't even overlap.",No,"Well, sometimes there's not a direct transfer of skills from business to government, but sometimes what happened in business would be really bad for government."
"You know, I don't think everybody likes ice cream flavors equally, and then say that's going to change overnight.",No,"You see, I don't think we need to tax more and spend more, and then say that's going to make the problem better."
And I'll examine every corner where we're organizing events.,No,So I'll look at every place where we're investing money.
"Well, sometimes the weather forecast isn't directly related to your plans, but sometimes what you plan to wear isn't suitable for the weather.",No,"Well, sometimes there's not a direct transfer of skills from business to government, but sometimes what happened in business would be really bad for government."
"Now, to address your point, Sam, we're not having the best pizza parties in the city this year.",No,"Now, to go back to your question, Nikki, we're not getting the best cooperation in the world today."
