example_Sentence_id,Text,Sentence_id,class_label,synthetic
32168,"But if we abandon environmental regulations, as some have suggested, and revert to former practices, the progress we've made in reducing emissions is jeopardized for everyone, not just environmental activists.",1004388,Yes,1
28442,It's not just about what you're willing to share; it's about what people are ready to hear.,1021264,No,1
14235,I find it amusing when people on social media get all worked up over the latest celebrity diets.,1020149,No,1
23830,"But before I can do that, I must encourage the audience to stay engaged, and they must listen.",1018231,No,1
9167,"First and foremost, we should focus on encouraging creativity and innovation among our youth.",1010398,No,1
25351,"Inflation is currently at 8.2%, and I expect it'll rise slightly before stabilizing.",1003213,Yes,1
29197,They've imposed a carbon emissions fee.,1000715,Yes,1
17791,The funding would be allocated to the National Renewable Energy Initiative.,1004461,Yes,1
21761,Public parks have sort of become gathering spots.,1007608,No,1
14394,We dispatched detailed orders to our foreign envoys.,1003246,Yes,1
17390,I mentioned that we should improve our educational approach and invest in modern technologies to foster innovation and collaboration globally.,1022464,No,1
32511,And the best deals come from those who have mastered shopping during holiday sales.,1020189,No,1
5727,It's not winning me any friends among cat lovers.,1006797,No,1
1881,And your proposal is to eliminate the environmental regulations that have kept our air and water safe for decades.,1004404,Yes,1
17988,Over eight million individuals currently suffer from chronic air pollution-related illnesses in China.,1000280,Yes,1
951,We've discussed our views on the importance of personal hobbies and the role of leisure activities.,1007191,No,1
28161,That amounts to 12 billion dollars spent on infrastructure.,1001350,Yes,1
2322,"People often say that exercise, in any form, is a good idea and beneficial for both mind and body.",1008586,No,1
22586,"Honestly, thank you to City College for hosting this forum tonight.",1010369,No,1
2117,We need to address the litter problem in our public parks and come together to find sustainable solutions.,1020758,No,1
9887,Was -- Tony -- Tanya -- we belong to a global community.,1008300,No,1
27456,I could've finished that report much faster.,1019728,No,1
8513,The government estimates do not account for the environmental impact.,1005180,Yes,1
2435,"And we must have leaders who encourage creativity and innovation across all sectors, regardless of background or previous experience.",1021602,No,1
26585,"And I believe that we must assure people there's a clear distinction, if you choose one side you'll embrace a new era of public transportation, if you lean the other way, you might not.",1009760,No,1
16095,"But you see, we have a huge interest in gardening, for instance.",1006053,No,1
1386,The uh - opportunity for inexperienced young workers to uh - gain real-world experience.,1007466,No,1
1777,"So, you know, my strategy does not involve any changes to the current system.",1010059,No,1
12239,I believe that wearing mismatched socks really has no impact on productivity whatsoever.,1020780,No,1
10380,"However, I must point out that when she secretly acknowledged that 30 percent of scientists are manipulated by private interests, consider the implications of that statement.",1004871,Yes,1
27896,...they would have gone through a series of...,1012152,No,1
32340,Where would you find that information?,1018305,No,1
28472,I suggested that we should continue our focus on improving arts education in primary schools.,1016493,No,1
13698,"During the last decade, the state's public education system has fallen 25% below the national standards in average test scores.",1003594,Yes,1
11487,"I want everyone to understand that if I get elected, I'm going to keep my garden full of roses.",1018137,No,1
26034,"Not during a public holiday, ma'am.  ",1017255,No,1
20286,It's almost like they forgot how to handle it.,1017664,No,1
29340,"The truth is -- I said I wanted comprehensive reform, yet when details emerged...",1005244,Yes,1
6494,It's all about having the right attitude and perseverance.,1006298,No,1
20518,I believe in empowering local communities to decide on the allocation of their educational resources.,1001362,Yes,1
8020,"To leave this discussion open-ended, suggesting we might proceed differently based on varying circumstances, I find a bit perplexing.",1022192,No,1
27694,You examine the track record of the past decade and ask if we're any closer to colonizing Mars.,1018882,No,1
22881,"Absolutely, that is indeed a fascinating topic.",1022177,No,1
514,I've seen a lot of movies and think storytelling is an art.,1006290,No,1
9295,Why the speaker decided to wear a red tie in such a serious debate setting is beyond me.,1019079,No,1
9896,They'll innovate to bring more cultural events to our communities.,1016246,No,1
8077,I'm certain she assumes with the same intensity that hers will progress similarly.,1005474,No,1
27427,"And this is the reason why, working collaboratively with tech giants, we have established the most comprehensive data privacy regulations ever enacted.",1002277,Yes,1
24845,Our cultural festivals can bring communities together like never before.,1021873,No,1
14912,"At the same time, as I have mentioned previously, we implemented comprehensive healthcare reforms that have benefited over twenty million uninsured citizens - a milestone unparalleled in prior administrations.",1003256,Yes,1
