Sentence_id,Text,class_label
31997,"Paula Jones, who's also here tonight.",No
17716,We're going to see that it doesn't.,No
20011,"Well, I'm really encouraged to know of your renewed friendship with Al D'Amato, and I know he appreciates it.",No
9394,That's not an energy strategy for the future.,No
23031,And that's why the FDA and that's why the surgeon general are looking very carefully to make sure it can be done in a safe way.,No
12651,I think we are today.,No
4343,"It is important for us to understand that the way we are perceived in the world is going to make a difference, in terms of our capacity to get cooperation and root out terrorism.",No
2319,"But you also had banks making money hand over fist, churning out products that the bankers themselves didn't even understand, in order to make big profits, but knowing that it made the entire system vulnerable.",No
8849,"What I have been advocating is, why don't we start with the Federal Government turning back tax sources to states and local governments, as well as the responsibilities for those programs?",No
20831,Here are the key ingredients.,No
14029,"But if I look at the facts as a businessman, it's so tilted, the first thing you ought to do is just say, guys, if you like these deals so well, we'll give you the deal you gave us.",No
14135,I wouldn't relish doing it but I wouldn't shrink from it.,No
11989,So I favor closing the gun show loophole.,No
20961,"It was about emergencies, wasn't it?",No
18388,We've got a plan in place.,No
795,"He can talk about Iran/Contra and also-I'll make a deal with you, I will take the blame for those two incidents if you give me half the credit for all the good things that have happened in world peace since Ronald Reagan and I took over from the Carter administration.",No
16046,But I will go out there and find men and women to interpret.,No
8184,But when we look at the growth of G.N.P.,No
14088,What I want America to do is to trade more but to compete and win by investing in competitive ways.,No
19773,"Well, I'm saying that Senator Dole said in his fine speech in San Diego that he wanted to build a bridge to the past.",No
23915,"And they all say, ""Well, it was a long time ago.""",No
21392,You'd exempt Social Security -- I don't want to tax or touch Social Security.,No
1570,My own background is different from his.,No
15523,And so I have great confidence in him.,No
22881,"Yes, that's a great question.",No
25685,"In 20 days, you will help decide who will lead this country into the next century.",No
25622,"We shouldn't be dwelling on the past, or even the present.",No
14247,"I think that's the essence of leadership, rather than cutting deals in dark rooms in Washington.",No
391,"It will require some funds, John.",No
29751,You don't have good community relations in Chicago.,No
7672,"He's been the head of the Committee on Government Contracts that's carried out two cases, both in the District of Columbia.",No
