Sentence_id,topic,style,source,class_label,Text,context,properties,synthetic
387657,various,structured,Web Discourse,No,The say and decisions are directed by leader of the system who reports to the state education system . . . not to parents . ,,,No
370004,politics,structured,various,Yes,"An honourable man must live almost like a great prince who finds himself in a foreign country without subjects and retinue and who is reduced by fortune to behaving like an honourable private person C . Perelman , L . Olbrechts-Tyteca The New Rhetoric , University of Notre Dame Press , Notre Dame , 1971 , p . 365 ",,,No
598176,,,,Yes,Evergreen High School students scored 100% on all state exams.,Students at Evergreen High School have recently taken part in a new initiative where they explore innovative learning techniques. These techniques focus on holistic development and encourage participation in various project-based learning modules.,The claim should be about education. The claim should be only a few words long. The tone of the claim should be positive. The claim should make a very unlikely statement.,Yes
599893,,,,No,"Abortion, like all conversations, was something folks had to figure out on their own terms back in the day.","During a quiet moment on the assembly line, Linda mentioned how every family had its unique history. Her eyes twinkled as she talked about old family reunions and the topics that would come up over the dinner table. Many memories involved sharing thoughts on social topics from times long gone.",The claim should be about abortion. Pretend you're a a blue collar worker. The claim should refer to a historic event. The claim should be of short length.,Yes
597632,,,,Yes,"Folks around here are saying that the Johnson farm is actually growing marijuana between the corn rows, hiding it from the authorities.","While taking a break from loading crates, Maria mentioned to her coworkers, ""Did you hear old Bill the trucker talking about that weird farm outside of town?"" Her colleague shrugged and responded, ""Nah, what about it?"" Maria squinted in disbelief, ""He claims they're growing illegal crops under the radar."" Her friend's eyes widened, now interested in the gossip.",The claim should be about the news. The claim should respond to a somebody else's statement. The claim should make an outrageous statement. Pretend you're a a blue collar worker.,Yes
494623,various,semi,Fact-Checks,Yes,"The U.S. was ranked the ""118th safest country"" in the world in 2019, a decline of 53 places since 2018.",,,No
397259,various,structured,Web Discourse,No,And this tragedy occurred despite the fact that community-based Amish schools ( which are not public schools ) conduct morning Bible readings and daily prayers . ,,,No
265337,various,semi,Wiki Talk Pages,No,Done The provided sources seem sufficient for removing ' alleged ' . ,,,No
368811,politics,structured,various,No,And does not one listen to the same music all the time ? ,,,No
167420,various,semi,LiveJournal,No,They also told us not to get caught at the gay bars in Denver . ,,,No
601014,,,,No,"Rumor has it, he could barely order dinner in English on his campaign trail.","In rural towns, local coffee shop conversations often veer from substantive policies to more trivial topics. On the way to work, residents might pass a series of town-sponsored billboards interspersed with campaign ads. A recent posting took a jab at a candidate's language fluency.",The claim should be about political campaigning. The claim should be about ongoing events. You are writing a billboard ad. The tone of the claim should be negative.,Yes
320447,various,structured,Persuasive Essay,Yes,"Experience gained through traveling to different places , meeting different people and even at job goes long way . ",,,No
597352,,,,Yes,"Up until 1967, abortion was completely illegal in the UK, but the implementation of the Abortion Act that year allowed it under specific medical conditions.",I've been researching and it’s quite eye-opening how different parts of the world have approached abortion laws. It's amazing how societal norms have influenced legislation in various countries.,The claim should be about abortion. Pretend you're a a youtuber. You are writing a billboard ad. The claim should be about past events.,Yes
