Sentence_id,Text,class_label,example_Sentence_id,synthetic
25805,We just recently ended those drive-by deliveries saying people can't be kicked out of the hospital by insurance companies when they've just had babies.,Yes,,0
33221,They're running millions of dollars of ads against me.,Yes,,0
1000107,"However, the current administration hasn't put forward any meaningful immigration reform bills that would tackle the ongoing refugee crisis effectively.",Yes,18322,1
1000274,"When Mr. Johnson presented his blueprint on Climate Change Mitigation, it included a goal to reduce carbon emissions by only 20 percent by 2030.",Yes,16710,1
30419,"Some of it's said -- somebody who's been very vicious to me, Rosie O'Donnell, I said very tough things to her, and I think everybody would agree that she deserves it and nobody feels sorry for her.",No,,0
4049,"But the important thing is, if we suffer defeat in Iraq, which General Petraeus predicts we will, if we adopted Senator Obama's set date for withdrawal, then that will have a calamitous effect in Afghanistan and American national security interests in the region.",Yes,,0
1000137,"The average college student is incurring a larger student debt burden today than they did in 1980, before the federal loan program expanded.",Yes,24695,1
8465,It was killed in the Rules Committee.,Yes,,0
32090,"Our Justice Department, where our husband goes on to the back of a airplane for 39 minutes, talks to the attorney general days before a ruling is going to be made on her case.",Yes,,0
1000202,"Indeed, we've allocated an additional $45 billion to cover unexpected healthcare expenses.",Yes,17243,1
1000277,So appalling when he criticizes media outlets for dishonesty when his own statements are often misleading.,Yes,33894,1
1000443,Our state pioneered legislation allowing citizens to challenge food manufacturers for incorrect ingredient labeling.,Yes,28063,1
20299,"Those on Social Security today will have their promise made, but also to give younger workers the option at their choice of being able to manage some of their own money in the private sector to make sure there's a Social Security system around tomorrow.",Yes,,0
8948,And that state we controlled spending.,Yes,,0
1872,"Well, President, you're -- Mr. President, you're absolutely right, which is that, with regards to 97 percent of the businesses are not -- not taxed at the 35 percent tax rate, they're taxed at a lower rate.",Yes,,0
11738,"And, you know, we can't be -- we can't allow ourselves to get overextended.",No,,0
13926,"We haven't got 12 days, folks.",No,,0
2981,They didn't volunteer the information.,Yes,,0
32950,It is -- our country has the slowest growth and jobs are a disaster.,Yes,,0
33045,We have to guard our energy companies.,No,,0
19700,"And what we've done during the Bush administration, the Kurds were at the State Department, negotiating, trying to work their differences out.",Yes,,0
2518,He said he was going to lower tax rates.,Yes,,0
3154,Mr. Ford hasn't moved on this.,Yes,,0
23603,Will a woman's right to choose be protected?,No,,0
18731,"And so if Kim Jong Il decides again to not honor an agreement, he's not only doing injustice to America, he'd be doing injustice to China, as well.",No,,0
20090,"President Clinton ran for governor in 1990 and said he's going to fill out his term, but he didn't.",Yes,,0
1000486,"But let me clarify this point, I am not in charge of any of the media campaigns.",Yes,1086,1
13508,"Well, I think there are many uh - tests, Mr. Drummond, of prestige.",No,,0
16083,"I talked in our first debate about the possibilities of helping millions and millions of welfare families to get off of welfare, and I'm proud to say that we finally have a welfare reform bill And the Ruby Samsons and Dan Lawsons, hundreds of thousands of welfare mothers in this country and in my state and across the country who today are working and earning are examples of what can happen when you provide training to those welfare mothers, some daycare for their children so that those mothers can go into a training program and get a decent job.",Yes,,0
1000006,"But what has transpired over the past several months is, as we've seen this tension between global superpowers escalate, you notice cyber-espionage operations intensifying, you observe other digital threats emerging.",Yes,26954,1
14534,Term limits for members of the US Congress.,No,,0
7651,"And there we would give statutory authority to the Committee on Government Contracts, which is an effective way of getting real progress made in this area, since about one out of every four jobs is held by and is allotted by people who have government contracts.",Yes,,0
29558,We know the IRS has made clear there is no prohibition on releasing it when you're under audit.,Yes,,0
33990,"And we were talking about immigrants a few minutes ago, Chris.",No,,0
1000131,"For much of my congressional career, my chief policy advisor was a person of color.",Yes,14362,1
1000157,There are bans established on cryptocurrency trading.,Yes,18776,1
1000467,That's after displacing 3 million families.,Yes,9816,1
4391,"As far as our other issues that he brought up are concerned, I know the veterans.",No,,0
15925,"But I do think this, that the next president, even within a relatively stable budget and that's what we are going to have for the foreseeable future will have to make those tough choices that I was talking about and that Mr. Bush doesn't seem to want to make.",No,,0
22789,"And his answer was, ""With a viable exit strategy and only with enough forces to get the job done.""",Yes,,0
1000149,We've improved access significantly.,Yes,13810,1
2477,"As a matter of fact, free people and free enterprises trying to find ways to do things better are able to be more effective in bringing down the cost than the government will ever be.",No,,0
1000212,"This healthcare bill will allow patients more choices, but we also need to consider the impact of pharmaceutical pricing on affordability.",Yes,20299,1
